CustomerID,TenureMonths,NumSupportTickets,AvgMonthlyGBData,Churn
97347136-4091-4fec-aa8f-82d77ff1067d,66,2,60,0
2f64da95-9ee5-457c-a0cd-c9bf9470c133,64,3,75,0
bcbfba94-7fe3-4744-9e16-8d5a856823db,37,2,21,0
02b3211c-de28-4296-a5ee-0cd9d1339a2b,66,2,27,0
f75b7af4-6a4b-45e1-83a3-6179e23840bf,61,3,70,0
39681d3a-b97a-4fb2-afee-c80de68f5aa5,55,1,68,0
43109ae8-43d8-4f18-888d-437053317282,52,2,89,0
109d8990-fe40-43ef-a62e-72bae4376fb8,43,1,24,0
30ed532f-fc7f-426e-a468-be9e25a8b670,42,1,79,1
d619bf42-c028-460b-8ea4-af71cd31da22,44,2,72,0
ab25972b-4657-43f4-b078-f8d113b0cc33,66,2,86,1
4f245f47-7e7b-4eed-8cab-d5f95d2358f1,66,2,29,0
20c4a6d6-bc17-4c1d-8e2f-28c43cdcd5fc,40,0,149,0
1802837d-9bfa-4905-aaed-0d56a30d49e8,62,0,146,1
0cafce26-28ae-4e59-b22a-cd4ae133ac4e,36,3,36,0
f81c8a3e-33c6-45f3-bc8b-b95776e7fef2,36,0,67,0
9083af78-dcbe-44d9-8304-c0ba9ab598a1,64,2,127,0
0c33faa3-7b05-4c76-a836-43615aeac217,38,1,76,0
 9576f1c0-7a8b-40b9-bcd6-79e122fc1005,36,0,28,0
4b0f7a83-f590-4118-92dd-cde113a69acc,49,3,26,0
d71c1943-e512-4af0-9211-5741b892c752,41,2,24,0
46aa14d8-b1c1-4c48-aa1f-dc1eebede23c,67,1,65,0
6c8e4d7d-2d4a-4a23-99f8-fedad52cd70f,63,1,120,0
2c115609-cb1a-42dc-901b-44632a3bb6f5,64,,,0
d87ea464-bba7-46de-abc6-245381baa4c0,64,0,58,0
adf8d486-bbe4-4872-82de-f0dd67c14264,64,1,61,0
56517c21-c969-477c-9ea3-42cbb64a5e2a,43,0,79,0
f1f83cea-c581-4ee8-b38f-6a9501e553e9,60,2,86,1
3022c58f-957f-4bff-b797-a4a72cd58549,34,1,86,0
c1e02179-5721-440b-bc67-2f6191241cfc,58,1,54,0
0f8b4e2c-ece6-4605-918b-47b7bf166ef2,39,1,30,0
04c26a8b-355b-4eab-b20e-3c404e7079d7,61,5,,0
3df1f028-9cb4-4280-a7f7-ae7d9dee2d60,42,1,31,0
4b06ae21-7ac4-4cb0-b62f-76d915a4d832,64,1,63,0
f4b63a1d-6646-435c-a13d-f9dfba7531db,35,2,37,0
9e9da9d2-1d0a-49f5-ba1d-915e2ec6f901,36,1,77,0
a1113c1e-e9a2-4ae5-8e5f-53de7aa3459b,68,1,82,0
59ce9dcc-45d8-4e9f-8bea-d00ca586148e,48,3,35,0
b041aa7c-a9e7-4125-92f1-c42f97fb1c84,42,1,,0
052869af-c01f-4fb0-87ae-90224d328f26,47,1,92,0
5c01ba79-c5f0-41e9-951c-98a4326c9de3,61,0,71,0
2caddfa8-bc48-4e58-98f8-be9c03a382fb,37,1,50,0
bc62e37c-19bb-43ca-ad12-1b6ff1c3dc22,56,1,29,0
470d366e-c1f5-4ea3-9aaa-c1d6fdf7c3f0,62,2,49,0
4d2d1355-7abe-42de-b226-75e88ddcb3a0,41,2,157,0
43ce09cc-211d-4bb5-98c0-41071567bf52,67,2,28,1
fa59e059-23cc-4a32-b2a0-0d1c655cfe7e,43,0,,1
d99e5f44-807e-4238-a377-3f1c05aa76fe,44,1,30,0
7ec169a7-42f1-4257-a8b0-7c6db27d17d2,59,1,59,0
1121af29-d78c-4d05-baf5-085c7f34fc63,38,0,,0
dd5c2292-37bf-455a-ad31-6ba897a9e05f,48,2,32,0
77cda52f-7561-48cd-8c84-124e41ccbec1,55,2,32,0
8a5cca2f-75e5-44f9-961f-78d43c21b042,38,1,26,0
643df58b-1f8e-45cd-ae9a-21e8f9b0a085,45,,92,0
e8085869-3228-4312-9632-0834fb1aa177,57,1,105,1
998dc96c-82cb-457c-8469-647b2e651fc1,54,3,90,0
d353cf33-8864-4406-b729-28a16f431239,43,3,75,0
8c772d1e-2e86-41c1-8eb3-4114655e5c74,44,1,52,0
f54db2ca-d691-4682-9795-50f188a98ee4,67,3,90,0
2790c88d-097a-4385-93e5-0a594c64f741,52,0,61,0
c73355c2-4f02-4c2f-a063-07a619aa0307,62,2,139,0
dd0c0328-031e-425f-b2f6-a532ecf4e1f3,51,1,23,0
815c3740-5ad6-49a7-b4bb-5a1521752405,44,1,67,0
900f703e-a8a8-4e7d-8039-50ac16d957c1,68,3,98,0
3aa1a30f-68fd-43bc-bb67-84d0816df470,66,2,40,0
01cd5e38-d761-49e5-be93-304e84cba21a,68,1,27,0
bfee7618-f17b-460c-a493-94dcd4eee95c,60,3,78,0
124af3ec-e0a8-4df4-aa5f-d6f150da7e58,49,1,43,1
1bf2c619-40cc-4e40-a3cd-c773e7b91cbb,62,1,134,1
292648e0-51ce-42f1-8d2f-321ddfacf379,67,1,39,0
3abb2573-0e59-4a92-9aee-66c0a644cde6,55,1,77,0
94861cc1-7cd0-412b-8f4c-f7f8bef3e1f1,61,1,93,0
ff132c0b-597b-4e8e-b04a-44c980eb10d0,68,1,30,0
8dac417d-217d-48ab-9641-93509fd9edec,51,1,45,0
2111a265-1db1-47fd-993d-c0032d30011b,53,0,60,0
202ee62d-94a8-41a3-bb15-6e335d5b37f5,53,1,101,0
36b8b32d-24fc-4317-9a9c-32be9f06b4d5,50,4,138,0
5de80474-9ffa-40c6-8024-f356cc53f7b0,43,,50,0
a3a345bc-4c73-4cd5-bcf1-b8fc6e646597,40,0,67,0
f83f79da-4e1a-4064-b242-1e043076f6cd,35,2,56,0
7e6a9691-9ddc-42cd-8bbc-e6672f1c170d,44,0,62,0
6477684f-b270-47d9-9f61-fe289f72f2b1,57,,38,0
88611bab-1427-4660-9796-9867c5dc93d8,47,2,56,0
f9bef354-828d-4fe0-873b-398ed6b2c790,51,1,40,1
870c644b-5ee6-4db1-bc36-cb47125c1524,68,1,120,0
ee745a63-645b-4bc0-a594-14d5ddd84731,53,1,54,0
19e03820-da84-43b5-87c6-01d4101963a7,47,0,36,0
97df951a-ae42-4915-9b86-5953ea900fca,56,1,,0
9c4e6e4d-0166-4b8e-a58d-ba9c854a771b,60,0,117,0
50657895-0580-427c-9dcd-b2b38688b4e3,44,1,30,0
24aaf000-e22d-4749-be2b-fe4ad44c5735,34,,64,0
8b5834df-16a5-41bc-919a-af9a36809761,41,0,28,0
00b11591-d1a8-4b22-a81b-947979a744a0,52,,111,0
b0191e80-e4be-4e74-9af2-d408a2309ed5,39,1,78,0
4481a284-2f8b-497e-aeec-e5b4e300206b,47,31,2228.163258,0
b09f93ce-acab-4f03-bc40-a3830edf3c06,42,2,,0
bb99e99c-b765-4015-a452-b52b9fc9f262,35,3,53,0
67e86a2e-aa2b-4e29-a35c-945eba79e5aa,47,1,96,0
a3c4a5c8-f106-4830-943f-93f730722f28,41,1,141,0
0f78b56e-42ed-4672-80cb-d50ad33e3704,51,26,,0
7f336643-3336-4701-9b00-c453f9bdecf4,48,1,105,0
cf62411a-a53c-40f3-b98c-be3092f52e65,54,4,50,0
12d5aa88-10ac-4f72-a641-89f4f03af726,45,1,32,0
e224aed3-b10c-4e38-afb0-02ae57981434,51,,60,0
ba51a671-9520-4c79-8efb-ca1ad5dc33cf,46,2,62,0
2c40357d-0ae0-4a87-aa23-ce492a3c3cef,60,,98,1
6822edc4-ec79-44e2-ab0a-737ca2f4f2cc,69,3,,0
44a1d6f7-518e-42ab-9041-bfff4c266f35,42,,,0
2283a29c-91ab-4c23-9040-b27512c0e592,35,1,119,0
3a66814e-2162-422f-ae5b-a4cc99d37edc,58,2,140,1
9418841f-14eb-49d8-af49-7cfb3b20a71b,50,0,88,0
ddb60ad8-62e6-4bcb-b40d-d4b309e225f4,38,0,32,0
4ade7065-ba46-4504-b414-da3ed00dec3d,69,1,34,0
78ad34ed-5873-456f-9b85-97af42750f66,45,0,,0
16fdfece-af4c-426e-80aa-377e6da258a3,52,1,40,0
6948fceb-93e5-4e20-80d9-3837ef450c13,37,,91,0
a6345b14-a26f-4230-ae85-1bea28f5f618,45,4,51,1
f40bc96d-a719-4d77-a289-29b8f2e4cc88,58,2,70,0
00bb599f-0be8-4002-9a6c-bc6c63075377,68,2,,1
e18ab26c-f8c5-4ee9-bc00-efdee7504c86,56,0,36,1
f0d6e723-1c07-4e43-979f-fc83123d8c44,54,,108,0
5479e44e-3d36-4122-a317-6520caf5941b,52,3,36,0
58b701dc-2762-4182-bf7f-3ff2746345bc,68,2,88,0
22f92b0a-4d6b-4339-87c6-e1c6deba5a6f,43,1,136,1
1d28d97d-007a-4571-8519-61dccb61be5b,51,4,92,0
8450716d-067e-4fa6-93b6-de9f2f97bbbb,52,2,106,0
4d2b521c-d522-441f-a954-51befd0f0c74,35,1,59,0
5bf6cb9d-cc5c-4f0d-952c-afa514547e6b,55,3,46,0
7d4495a6-c327-4ddf-91a7-77e140b01af9,60,2,,1
abbc70c2-1334-4641-8da8-ef2795ff45a4,62,2,71,0
01511000-6245-436c-9a3a-6c8dd03a3b32,53,,51,0
3985f3da-747d-48e9-be22-9edcd3e6d0aa,65,1,71,0
13783478-3bd1-42bc-bf7e-d61fa5a3db38,68,2,70,0
17eef2ed-b3d9-40bd-9107-94d556c80363,54,0,64,0
58100718-75c3-4afd-804b-92ab1ac139b8,42,2,64,0
c2bab6a2-c54d-4fed-9ac5-0b750af8fdfd,65,0,58,0
f62e3c55-4d91-4622-b851-dc27e0c1739f,51,3,37,0
1825dca7-09c3-429b-9f0a-4d5e51178662,67,2,74,0
afbb0b0d-b974-42b1-a262-6c442255711f,48,1,153,0
90536bc9-a5bd-4559-bfe9-33ee936a532a,42,2,67,0
5bf6e0ab-a496-4667-930d-f2688c6c9024,58,3,123,0
85d21d7d-3e0b-4e79-a321-ee59534197bb,65,3,26,0
42923169-587d-481a-8337-ffc0e4b56d49,34,1,139,1
63c6452c-aace-4b91-bd23-e5fd956332bc,38,2,59,1
882697f5-a391-41c2-aa9c-60b11e5df3a1,44,2,91,0
2fc4f3ef-2056-4198-bb4c-8a9fd4615606,55,2,134,0
b868f208-cf7a-466c-b309-49fdedc96c21,35,1,32,0
f9283d07-f462-4112-a702-d1e32130c827,49,3,,0
24159821-c622-434e-98f1-76857f406c96,54,0,,0
ce04a52c-55c5-4543-a8c2-5c5c200aab5c,47,0,46,0
c5da4aa2-1740-4f49-8cf9-c2aa6489c536,64,1,96,0
39607fda-aa8e-4442-a8c6-3e4bada1ce04,43,3,117,0
08efdf27-0c4e-44b0-a2d0-08b921c22ca2,50,0,28,0
fcf9197c-5ea8-48d3-aee4-e213f80a47e4,67,4,43,0
1af27581-1be0-4e6e-9913-f6c4ef33f9c0,46,2,21,0
15cc8048-6164-42a5-9236-b9f0b55c9803,67,0,52,0
d89de9e5-ad9b-4a47-89fc-308a35b9dc95,41,3,17,0
d7cd1872-d3fc-4838-bb4b-925c54c25043,58,,53,0
f60fc42b-01ab-4ba5-8ecf-ec2cf222f1b4,42,2,60,0
a2d49634-5bcc-4fc2-9d75-2a91b2148676,64,2,42,0
dda70358-a1c6-48af-b950-9b63156e00a9,56,2,18,0
3adb71d0-b274-450b-ad8b-756bd86d0e9b,65,1,45,0
59712cf9-01b8-4a5a-8f90-f5c0147902a6,64,,115,0
5995a4d6-7435-429d-930b-273a9bae99a2,40,3,56,0
68a1730b-9086-4bc4-8676-fb048c59188c,62,5,78,0
51aff595-0257-48ff-b1ca-8c4d4b147fc4,58,0,26,0
9be1cdc8-4cea-4c84-9140-54877a578f42,59,2,62,0
41e2369c-65fa-4013-9f89-8b6a100759bd,38,1,119,1
8ed4c28e-9ed7-4e73-a9fa-4e752e48ff4b,68,1,63,0
7bae09bc-e2f3-4fce-b151-cb846dbfc2f4,45,3,62,1
c3105ebd-26b0-4735-ba6c-cfae40f5331e,51,2,38,0
2ef125ea-6980-4843-a0c7-607466e5f3f8,53,1,,0
cd2ecdb9-f9ea-47e4-a9b4-aeb8ce296bf5,57,5,41,0
2df2e066-8354-40f9-b8e2-5c3513c39b3b,34,2,,0
54e2f753-01a0-4e79-b773-c14b8799f997,41,0,57,1
6cc4ce4f-e849-4a6a-9061-1e847bc12966,62,,77,0
a894ee86-0f27-4a9d-874c-3cf6a111a1d6,41,1,39,0
006dddf6-232f-486b-8df4-0d804693bc43,34,1,54,1
01823583-8d58-40c3-b306-8e89cccf6d23,36,1,84,0
0aad981b-e324-43d1-a2ed-8723e3274b3c,42,0,71,0
28c31089-ae9c-49de-abb7-7c84d13d5d90,66,0,,0
8bc0028f-60f7-4598-a878-2d1522417a2c,54,2,43,1
438572f1-fd7a-49fb-a1c6-ced02fcc0c18,40,,57,0
7a176ea3-9352-44d2-a3af-cebb5913ca46,41,5,149,0
1f17f592-0b57-454d-8fbc-18ed9060b246,41,2,,0
3dac74b6-4644-416d-bc35-c81205a3009c,68,2,102,0
9f828f62-190a-4709-8e48-23b5d37c7ec6,46,2,115,0
ffe99915-fc05-48b2-985d-a82679c3aaf5,60,2,41,1
fd8865ae-b086-460a-a8ce-8f7b55fcc44a,62,1,89,0
d8eba78f-a773-4a0f-9e9c-1378f8fd1d16,58,4,15,1
6b8469eb-7211-47a6-88b2-95217697a65c,38,2,57,0
54680063-fb82-44ae-a370-ceeff988a473,50,2,137,0
e1d7cf81-f518-43b7-b51e-21d6ee643c1f,39,2,99,0
623c1a44-8590-4049-857e-4b955808ecfa,54,1,,1
5ee86c9b-e4dd-4879-8e65-ace61e7b5799,45,1,95,0
735fde26-183c-4862-b50d-14e20ee5e8f7,54,,,0
c43a3777-d03c-4b8e-88cc-951eee5d41ee,37,1,79,0
76cdfd16-0f34-4a59-a65d-44547c6817f9,35,1,73,0
41a960c1-cc24-4e81-b2e2-37e064943b1a,40,2,53,1
c1975ca3-5591-462c-8313-803f56c0316c,46,,58,0
e8e66b10-ae00-4aee-90c1-aa050597843b,66,2,,0
9ed5df80-0935-4ef9-a81d-056445daeed6,46,1,129,0
3cc5b7fa-78b5-4313-8a00-902a09dea0d3,53,1,113,0
8d430f45-5028-4360-abc2-9c4d7999c2e6,52,0,72,0
8a31fddf-fa4f-4c8e-8019-9dcd761a7926,57,2,106,0
3d8e40d0-58a6-4939-be4b-9a14ce18f9af,57,3,73,0
cede4ae7-d935-467e-9757-bd1f7d604a80,57,1,62,0
7af165b1-f742-423c-93e6-306af02a4f8f,47,2,72,0
d5e1aec0-f6cb-46f6-b956-1d9016cb64da,37,2,56,0
9717f846-1d05-439d-93f9-bb8b84477071,56,0,64,0
8610eb45-0486-4189-9b77-82bb6991c0fb,61,2,75,0
29af1350-e70a-4dff-a9df-71a93da666b8,37,2,60,0
8be42568-f245-4ad8-ae59-a10a2f761d81,44,0,123,0
e3ea127e-c9ec-4ee5-b9a7-067c0950f7ed,46,2,93,0
9737756c-dba4-4fdd-a16d-fd68b74d612f,38,0,164,0
253733bf-cd5f-4f79-a6e8-24c97d40b3a0,43,2,78,0
84658d9a-a79d-4ab9-80be-6779026de551,48,,68,0
a85ca8df-ac1b-4b98-b14d-e4e2b5bb2925,69,3,68,0
b45e8321-576d-48df-8fb6-b69f1e807af4,39,0,37,0
796d9283-ecfd-4925-82d9-fcb8082ce528,54,0,70,0
a67a10f0-54ea-48a7-9bc3-0c80d4db1dc7,40,,52,0
1f3dbdac-b05a-4a00-a483-cc32827f07d7,34,2,98,0
7a0dc621-3187-4c13-89b1-1d19d5e96c7d,52,1,119,0
9890d4e0-5fc3-4cd1-bb3b-3cc541a94419,35,,38,0
d77ec589-f1bb-4c6e-9277-762571bd5c4d,67,0,87,0
804756bd-c7d3-4a5a-8fe4-2212b59060ad,42,1,37,0
93634e89-464b-4308-b8ab-9e4b59b1fe55,39,4,94,0
0dc370fd-0f64-4f13-8778-693784e6ad3a,34,2,62,1
fe25490f-417d-4421-9fca-0d96573773ef,65,3,24,0
5acd63ba-9e2f-45dd-909a-0a03802539b7,36,1,46,0
d06978ce-5782-499c-aace-5e29ccff2cca,38,0,26,0
21a9c2ca-8551-46a3-9080-f78346c6e73d,54,0,120,0
45c90b0b-2a3f-4997-b1a2-08d6d4a5fdb6,61,0,61,0
98e805fe-d0b4-42a6-b374-f10f2c736984,50,1,56,0
c8501277-1eb3-4296-9d77-a2b878656160,51,0,87,1
203fff65-9f3a-4059-8333-7795888279c8,61,1,102,0
0f9cabfd-84c8-4e36-bf30-029800526262,60,0,55,0
90f79771-5c36-4c26-8327-d62f12573093,43,1,39,1
db64e134-82b9-43e0-becc-0a25fc802306,53,,59,0
fdaa17dc-2157-45e8-a356-bfe800f56602,40,1,91,0
639afe99-aa15-4a82-ad32-8caa8392fca4,65,,73,0
e4e18a74-200c-4134-95fb-5a8862e003e9,36,0,69,0
2d7909b9-10d7-4bc4-8126-8d309c48c8e5,45,1,149,0
d74eeb60-323d-4e01-9d3a-26f2a9013436,42,1,34,0
902ea1da-de81-4e23-88b6-39d32c486174,38,,163,0
801c48b6-ad5d-49d9-9a25-8cd111b5f2a3,38,5,92,1
af692f71-496a-4cee-a842-19acf90b9a39,67,1,45,0
57e4c99c-2d59-44cc-9a1f-52423f6c7ad6,53,1,76,0
42eb6f95-193a-46d8-af8d-52f581cb1a63,46,0,137,0
ca985da1-9d9a-4487-a989-13fd93e0808d,43,1,33,0
2d217fa9-136c-4e10-978c-dc27a4a16c97,58,,70,0
1db8eb4c-5ef9-434b-93bc-2a314df146f3,41,6,27,1
e13a1f56-b9ca-436d-875f-69928f632123,62,1,81,0
f9168401-3905-43ed-a14a-8084d1944515,46,2,80,0
535160e1-6148-41be-a20b-c0850d697335  ,55,1,78,0
41e3987d-55af-46da-b698-82482085b25c,36,2,26,0
7afe77ae-baf7-41ba-98f9-aa707ea4fbae,59,0,44,1
c8379803-28d9-413c-b4b5-152593081a22,62,3,79,1
582017e6-037c-4c66-9275-599e4b7f0d40,57,,19,0
f175ba36-e91d-45b2-90a4-32048c0f8668,42,,,1
3abc6419-cbb4-413b-aa6b-872a18adb5a3,34,4,87,1
d8925cef-6c79-4d94-9450-8338d3d71c8e,60,1,41,0
aaa3a6ad-34a3-40f2-a42e-83277e930059,53,0,94,0
eb544f31-88ea-4c2d-8d59-743d4218e58f,53,2,146,0
4e582859-8be6-4776-ac19-e76ff5206e94,64,0,57,0
032dab96-a14c-47a3-a0f9-71ac24043453,52,2,,1
3db40035-da4d-400c-a6e2-0140ddec681e,37,2,101,0
6b95cd84-8c5a-4e5d-909a-050e9be4492e,34,3,59,0
b74feaef-7589-4559-8560-f7485515f39e,69,3,159,0
1f43f84c-9cf4-4a01-94a3-f830b83d480c,68,1,27,0
4f759740-2d33-4b9c-9ea2-ac6e9f066fd4,51,2,104,0
18942391-ca8e-4399-b954-318becd8f3cb,69,25,495.701618,0
4a755959-25b2-45b0-a678-524aa301cf3f,64,2,124,0
a19db84b-160d-4184-9d0c-04825afedac1,61,2,68,0
9e0d811c-6408-45f5-a002-37f81d783c19,40,3,132,0
faf93c12-5453-4770-aa50-ce8e6a0ff0d9,39,3,91,0
a9481bac-eea2-4a13-bf1e-e594473a328a,68,3,109,0
ea6ad91e-3e0d-4d63-9154-91b0dbed3118,41,1,57,0
cfd6a28a-be86-4dc2-b8ce-57c69b65def9,46,,48,0
85a5f5e9-746b-49fe-b8c4-bff2577370d3,60,1,54,0
497b6f8f-584a-4216-aea7-ce3ec7d98a0e,39,,49,1
3fcd43f9-361d-4dfc-a1e4-3c545b051c95,60,2,23,0
bf514916-6eb5-44f9-b2aa-a5f047986632,53,1,52,0
a09a491f-d831-4861-aef2-222f2dd65a37,59,0,74,1
b0d797c0-96ed-4849-9c10-1045a7bf9c2d,35,1,18,0
2b6c4be5-dba5-4b69-a61b-dad1233689d8,66,3,142,0
224bfc4b-fa9c-4fd1-a5cc-f8c303d48e33,62,2,46,0
117c6a6a-aa2e-45a8-972d-b2980de60b1c,42,0,71,0
3585d483-ef47-4a5f-ae4d-d08b09f151fd,63,1,81,0
56f3abd1-6fb3-465d-8f96-cf812bffa7b5,53,0,138,0
272a9113-9bac-4d02-aa7d-8019f3a823b3,39,0,46,0
9c74a73c-798d-4be4-83db-efe32f0ca924,43,4,110,0
759148c3-b31b-4bef-96ed-78c32d38c755,67,1,106,1
59ac8339-240a-4ae3-b0e5-9dcd9d6d6ac5,48,2,24,0
cefb1ccb-b8aa-44de-8c96-5965b02d0a83,65,,,0
62cbf965-58c5-46f5-a0bb-3d092f541f3b,59,1,59,0
0c783654-355d-42b1-ae34-d29a37065884,64,1,85,1
1b5e4255-55a9-437f-8fc0-81870e4998f6,43,1,35,0
413786d1-cc00-4cef-a5f6-ea2c8f5385e5,64,2,80,0
c1c837c1-b749-4820-92dc-8da305db14bb,68,1,32,0
005ae0ef-722f-4ceb-83d0-bb946a110673,38,3,15,0
ba40906a-ec66-45a4-9430-bdce3476f7b0,34,0,38,1
e7759137-63bb-4fab-b3dd-096fe1a42eea,41,1,73,0
11830a51-e69d-48eb-ae1c-06d74c19cb91,38,1,48,0
07045866-8939-44d2-83fb-ff986018ca40,59,0,127,0
2a93405c-d01e-4754-81b3-eaa96c57eb7c,40,1,118,0
7fe63f81-109d-4972-a94e-a0fcdf1dd90c,61,3,40,0
a50ef5de-5ddd-4f3b-a734-5e73f9d722c0,46,1,62,0
e6aa4770-c0ff-4999-a96a-5a1c86afab12,45,2,83,1
8dba3f1b-a039-4234-aa0e-6a4923402a10,40,2,71,0
9aa8fa98-f9d7-4b04-8d6d-c7370a289edf,38,1,55,1
00ef4db8-e865-497e-9bb7-ebaaadfb2792,51,5,,0
d83c6fc5-0c6f-4b1e-b92f-68f1fc30a921,65,4,64,0
63bb3966-030c-4f5a-b1f3-c792eba6d07e,61,2,79,0
bcbaf8f5-255e-4e48-92a6-accb5adb59a7,36,1,113,0
4e0458bd-b01c-4d3c-bad2-77bc813ae2db,52,0,74,0
6a2e5b0a-1254-4964-b8dd-8a7468e4d9a3,63,2,56,0
d4d5e8d3-36c8-49af-af23-467b7b2356d0,44,1,49,0
46ab9dc0-90bc-48f8-bf17-a7f0b969b871,35,1,35,0
2b33c9b3-f535-4b53-8116-610e47579526,48,2,,0
403b26f4-db48-4fae-acc3-e19508b02c75,34,1,,1
da9823e7-1524-4eb4-8b4b-18e34c9f8837,43,1,68,0
0056b759-730a-465b-afb2-ad168c0a7b30,58,2,160,0
626f9765-6865-48b0-bc96-327ee7cda4bf,56,1,52,0
0cc998f5-6380-43a9-a8cb-46b0f39d8359,54,3,80,0
4c3807bd-f6f1-40a2-ab30-293880aeec00,36,0,30,0
9e78b833-13f4-4d86-9c15-a2ab025947ba,68,3,107,0
732a8fff-771d-4b80-951f-7479354348d3,57,1,40,0
67599c56-81ea-4e0d-bfab-aa7a16ae1f20,47,,109,0
7905c4da-090d-4a90-912b-391e0651a988,55,2,135,1
50cdc81f-bc9c-4004-903c-5a9d6412df6a,68,4,103,1
35269923-4a98-47df-b9ee-32a505532caa,43,1,91,0
949f769b-d348-4db4-b7ca-4af3c27fe39f,45,0,146,0
33c16336-9dea-4a96-ab61-1d4ae10bfcc5,52,1,64,0
5bc4a1d3-c265-4774-9032-10e0b10ecf2e,37,1,123,0
fa433b8d-61dd-49a8-afca-fb5e1efcec83,69,2,50,0
c2c03830-b038-4438-b45b-b8baa2bb47a1,48,1,60,0
2feeac45-a072-4439-bfa9-3582b1fe9812,59,3,107,1
91d7465c-c239-40b1-8b4e-71830dc026a5,47,0,104,0
87094c29-fec1-459f-9064-a12171a01eed,62,2,84,0
fe8e8a49-34bc-4bf3-b87b-287ef1939dc0,47,3,24,0
808fd37d-95ca-4abe-ab7a-22c9f2177f87,60,1,,0
102b14e0-8c4d-42b4-8347-505efd31a7a2,37,0,35,0
3b680d2d-9a4f-481a-910f-afb0a3cfb02a,52,3,148,0
f0193e76-a9e9-4db5-8dd8-7cdb65c947b8,67,0,42,0
ba133f66-e015-46d8-8dc8-7b84fff523bf,66,2,57,0
a0bdbdfb-a33d-4ff9-9d6c-71ec394895be  ,48,1,60,1
97e51831-686f-4afd-bc43-dd944f6574d3,41,,,0
c0e1ef03-d3e3-40d1-b9c3-0a00df09d79c,66,2,80,0
2cb6698c-46bb-4647-8bef-df5fd167335a,38,,66,0
dc0b660d-faaf-40ba-890c-5e82882778ec,43,3,80,0
b98ffa82-2b11-4b0a-9e25-7f1f00a2c5e8,45,0,23,0
3ea0d8d9-74e1-49f2-8986-8ed679b8d00a,67,1,,1
48274ac8-8f2a-473a-be9b-4c9abd2d5e3a,56,1,23,0
9ccd5f0b-cb51-4eb0-a0a9-52f7e16fe941,59,2,120,1
7b047c84-dc7c-41fe-8284-70cb8ed9c1f2,41,1,72,0
51da2d1d-b128-47e1-9ab6-be540ddec38b,40,2,100,0
e4f3a3c8-1360-4f89-9eb4-1605f8ef6c6a,66,,106,0
514f98a7-f441-4ff1-bfd0-16c948e98c39,46,5,97,1
3d18232b-0cc4-4c28-a155-29cf742099ba,56,2,31,0
02e191b9-f3f6-4ea1-96db-f5ecc258ed78,36,2,26,0
e6c9553f-63e2-40c0-93b6-1611b4453aff,69,0,38,0
b3c6fe7e-71df-46f1-8922-0fbd413264cd,38,2,85,1
d4e5e8a7-6601-4a8d-bf29-7082463ee49b,65,2,121,0
5ac7020e-45e0-42d6-960e-462c6d91b4ab,49,2,61,1
c589ddd7-2f19-421b-9b8e-f39f7e6e1601,67,1,66,0
121ea4dd-8d0f-48e2-b1e7-03ec1e272979,64,1,31,1
2fbd0e9f-977f-4504-af3d-5b7efaf972e2,34,0,71,0
dfd02090-a7f8-4166-971f-5a13aeac5f0d,52,2,134,0
5712fc70-0914-48da-8fc7-4f78d4c0eabf,55,,68,0
197a4334-c501-4183-8206-6bcab5a1a1dd,61,2,,0
a088e8f7-9de0-4537-bfe6-adb7b157b07c,53,3,44,0
b4c2f820-4e32-4459-afcd-b98616e14828,44,4,30,0
7db74182-54e3-4152-8ed5-e0c8f4c3b5dd,36,1,40,0
43fa64c7-82f7-48c2-83ff-803b0fa2fb3e,68,,75,0
d9c604fe-d494-439b-a4ee-4cd1c8c51595,38,2,100,0
adbaa9e5-4b71-4c7c-9368-04e5915141e1,46,3,60,0
198e6c77-1571-483e-89ec-a170c7af213f,47,1,121,1
74eaf036-ea9e-45cb-a128-c7a3018f825b,63,2,19,0
6f80eadc-fd28-496d-9736-a72096f3c0b9,40,1,108,0
01d291ff-f7d6-41ff-88c3-80a0a0626c24,65,2,77,0
0d33a089-065e-4908-b204-b2d30572b0a4,50,1,16,0
538163eb-948b-4a70-b616-586c2be3c6aa,69,1,,1
d3b39557-e92e-49e7-a10d-f406b3b1e0f2,59,5,60,0
40867a51-7ae7-49b5-8328-ef5c63b61294,38,2,68,0
142c66af-c936-4d0e-9066-ba01a15c2768,50,,119,0
a157f2d7-5b27-4db0-b487-52ba0ee14d9e,60,0,29,0
54375326-c98a-4a99-9fc2-3b5a896fadf8,65,1,,0
17feceef-47bb-49d6-927d-a0ea8f5a9b8b,54,1,41,0
0609edd3-7c9c-4ff6-be05-35665cdb20e7,57,3,116,0
fb3b8c56-47ce-4353-975b-3bbceb89be76,67,1,62,0
0c22ebf3-42cb-4c01-bd61-5153ba041a48,66,3,48,0
739bc607-2c7b-4232-9616-cd30d810aaac,39,1,33,0
ebfc57c0-5809-4944-be8a-792a9b2579e0,44,4,50,0
cf357359-931f-4030-8fad-6b4c0477946c,36,3,44,0
9907dc38-6cb1-4821-b33d-8aa27baaead6,35,0,109,0
b3fecc68-1604-4116-b502-e7089776ec0f,62,1,158,0
7802c0de-8885-4939-8107-2bc4ecf21385,53,0,76,0
3162ad49-0ea1-4e4b-9c90-506015226a13,41,2,81,0
