CustomerID,ContractType,SubscriptionPlan,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges
554e150f-f9c6-4735-b1d3-e43503f48a84,Month-to-Month,Basic Connect,Bank Transfer,True,38.34581690266334,92100141.72937386
99af6e77-9552-45d7-8cd0-cf0f6df69fb0,Month-to-Month,Standard Connect,Credit Card,True,73.8302373990945,207623031.1142008
a93967f0-7cc4-41ce-869e-ec2dd1044ee3,Two Year,Basic Connect,,False,36.05699527782872,82921258.15848021
5be5777a-3e12-4dce-acb8-bc269b613b8e,Month-to-Month,Basic Connect,Bank Transfer,Y,35.81658353192227,77644430.09684107
909269bb-c12b-47b2-b3af-2bb492a556f1,Two Year,Basic Connect,Credit Card,True,55.84216416311372,90314680.01263092
483e0fa1-455e-460f-97e4-d6ebfce2a1af,Month-to-Month,Premium Connect,Credit Card,True,89.24849617110506,134976055.11050034
58265f24-9a31-4cbc-b51b-83ff1cf14962,Month-to-Month,Premium Connect,Credit Card,True,78.30075505517837,122859879.44155648
c7cd3f05-3fe3-4f12-aa8a-7248064845ad,Month-to-Month,Basic Connect,Credit Card,False,52.3967835367084,93475288.44273278
9a423100-6c30-4d1b-913a-11f8f0deb60f,One Year,Standard Connect,Credit Card,False,52.863739098790916,129088810.91158216
b238f742-aa55-4354-ab9d-680b62e5c495,Month-to-Month,Basic Connect,Digital Wallet,True,32.268672360387335,
4a108bcd-fdb0-4d17-905b-39af3f980eee,Month-to-Month,Basic Connect,Bank Transfer,True,53.21842478699546,126659238.9131146
8325beac-5bfd-4017-be3b-1e642283a262,Month-to-Month,Basic Connect,,True,45.86533136224724,102715631.02843061
3ec000c7-943c-41a7-bb8c-ebdabcce0946,One Year,Basic Connect,Credit Card,True,52.81235205983853,143607927.39635712
b8dba51a-4787-4612-a536-0dd06a1bcff9,One Year,Standard Connect,Credit Card,True,56.180602214088296,104636788.18797275
740a328d-adc3-4a8e-a4b8-72c1d94eb2ba,Month-to-Month,Standard Connect,Bank Transfer,False,78.77316571387314,116239407.03599511
52c5b4b1-990e-405c-bf34-f4608bd5865a,Two Year,Premium Connect,Mailed Check,True,,248849037.81290367
e416cd50-56f3-4b7a-b7ab-9ce6dacf1a7b,Month-to-Month,Basic Connect,Mailed Check,True,47.6333679017429,98892850.7945795
d99e5f44-807e-4238-a377-3f1c05aa76fe,Month-to-Month,Basic Connect,Mailed Check,False,31.223677031991098,46321270.884708345
f33a85be-af56-4028-8941-46c586d094f8,Month-to-Month,Premium Connect,Digital Wallet,False,100.36426863721744,262958229.08359993
9c4e6e4d-0166-4b8e-a58d-ba9c854a771b,One Year,Standard Connect,Digital Wallet,True,81.12858325636805,187038058.61071682
e2c231b2-fa72-4c9c-9cbc-24edc0370514,One Year,Premium Connect,Credit Card,True,,200552615.6116081
1c0be64a-7013-461d-85c8-66a52fccd474,Month-to-Month,Basic Connect,Digital Wallet,False,36.7498052712481,81596355.8120291
ab0753e9-ddca-4a7d-b3ee-e5951c620ce0,Month-to-Month,Premium Connect,Bank Transfer,True,87.04772340896052,271040528.7061565
81b404d6-3524-4bc7-8617-0ec03195fd10  ,Month-to-Month,Standard Connect,Bank Transfer,True,68.20278386006436,185499365.13126603
246e02be-efd4-42b5-bd69-f2877b1aaecb,Month-to-Month,Standard Connect,Credit Card,True,68.11502089928142,166385799.30553192
c3b1add2-dfd8-49ce-aa7d-dc90ecc7c70f,Month-to-Month,Basic Connect,Bank Transfer,True,23.59373294575935,
bdcd65ee-cd6b-4132-9900-60375b7f3f85,Month-to-Month,Basic Connect,Credit Card,True,45.11776362518047,86530112.33886684
54bded3b-b5a3-4f33-b447-2bf0f7a464ce,Month-to-Month,Standard Connect,Digital Wallet,True,84.4143616856205,
e45e0dd3-c713-4973-b386-3e5ed7f7dffe,Month-to-Month,Premium Connect,Credit Card,True,100.90717383179069,292866003.67826587
276e588c-a0c3-44cf-864d-78be4cf90a56,Month-to-Month,Premium Connect,Bank Transfer,True,113.50572185803807,
2b6e19be-2599-4a78-9ff2-13ac44710b54,Month-to-Month,Basic Connect,Bank Transfer,True,29.18142843748182,47599135.31338855
cf87917b-0632-4bcd-9c2c-ec9fa708fc12,One Year,Basic Connect,Credit Card,True,37.990144165864145,63804241.45887113
f653bfa4-70bb-4ac9-8831-95197232a4da,Month-to-Month,Premium Connect,,True,99.62357715744868,193310296.42323917
10b6ae6b-3533-4d7b-aeed-179867fc2684,Month-to-Month,Standard Connect,Digital Wallet,True,64.42990474362576,189569663.52085486
acffbc3b-c144-4c14-9868-97e42ee7b25f,Month-to-Month,Basic Connect,Credit Card,TRUE,50.43346076017234,113732425.76261918
3a17312c-f5eb-46ba-a565-5a2743255156,One Year,Standard Connect,Digital Wallet,False,64.97366353102727,117196313.25630675
35d0a980-86e3-4976-980f-7c11dd46623b,Two Year,Premium Connect,Credit Card,False,124.70118060539772,
b7db6126-0fe9-413c-90e4-0ae257871312,Two Year,Basic Connect,Digital Wallet,True,31.26747450161726,
c3f67e81-c573-402c-a42b-827bac1473a4,One Year,Basic Connect,Digital Wallet,True,45.3368595912622,
d815b6ed-17ec-49da-8acb-210881c25dfc,Month-to-Month,Standard Connect,Bank Transfer,True,80.40864347145742,213397629.899125
109d8990-fe40-43ef-a62e-72bae4376fb8,Month-to-Month,Basic Connect,Credit Card,True,,97799329.09607832
c3e9d83f-50e6-44ba-9fa8-6d354cf5248c,Month-to-Month,Standard Connect,Credit Card,False,54.745706722437816,159575513.28665224
01376591-3bad-48b3-a787-874a9a86d552,Month-to-Month,Standard Connect,Digital Wallet,True,82.24527030585938,182503547.82732722
d91fa368-44a2-43c7-bafe-a82cc03a4a87,Month-to-Month,Standard Connect,Credit Card,False,74.70431390797704,131940569.93986994
58f8913a-3ceb-4097-97ba-29e9e78daae2,Month-to-Month,Basic Connect,Credit Card,False,39.59500217461181,114915523.06271632
323f781e-8c79-4397-b46d-9753feda9d16,Two Year,Premium Connect,Credit Card,True,95.67334512909453,250928522.22997618
e5d494e4-0e17-46b9-a1f1-d2d525d3189f,Month-to-Month,Standard Connect,,False,85.55932819784735,192881277.10219648
11cc1c8f-a102-4e6b-8083-cc861173ff05,Month-to-Month,Standard Connect,Digital Wallet,True,71.45629417337025,120893483.55804236
b6dc4e00-68b3-4f58-bbce-184d9d1491ac,Month-to-Month,Standard Connect,Bank Transfer,True,75.10794344283211,117394665.74694596
fbc28765-d244-4b3e-abbd-ac97804ae466,Month-to-Month,Premium Connect,Credit Card,False,109.39927152272678,178369085.9370533
31248759-48a4-4e6d-8be3-da7f0d5ec152,One Year,Basic Connect,Credit Card,True,30.374516052161916,62314503.6844606
707a134b-813e-46f3-b4bd-813b4b1e7bfb,Month-to-Month,Basic Connect,Credit Card,True,36.11331736435535,67773294.47443171
3ab47ec3-d45f-40e0-8a72-91fab82faf38,One Year,Premium Connect,Bank Transfer,True,109.71786522011574,293737664.9523761
e52c483a-818a-4673-a4cb-e11181909038,Month-to-Month,Basic Connect,Digital Wallet,True,20.0,46345764.283257075
321978c9-6501-41b4-88f9-1b19ab4e53eb,Month-to-Month,Standard Connect,Credit Card,False,78.05715076352665,166999991.1591512
51bbdcdc-05e5-4e92-b7b1-7aeeac654dd8,One Year,Basic Connect,Bank Transfer,True,57.9376459435731,123482917.68706861
f20a8c74-8eaa-4bff-aee7-cf4e602bbcae,Month-to-Month,Basic Connect,Credit Card,True,39.06019720043162,61765329.50538954
1828df2d-67bc-4253-9c18-956571ac99f4,Month-to-Month,Standard Connect,Mailed Check,True,54.673194337078506,118938574.99723965
448e8abd-6f0e-4280-9e91-f760249f96b1,Two Year,Premium Connect,Bank Transfer,True,105.7810707497053,252418424.02017388
772c0463-df7e-4352-a51b-6018c1bb5d7b,One Year,Basic Connect,Bank Transfer,False,43.10052551338533,117661806.18376039
6d67c220-fa17-46f8-82dc-114bb9c91056,Month-to-Month,Standard Connect,Digital Wallet,True,59.69218893314685,103048485.56703788
54097f9c-a550-4e39-93af-55b4883dcb05,Month-to-Month,Basic Connect,Credit Card,True,26.68250444410012,48714439.89381136
3eb2baa8-de33-4d67-86cc-3306960f8b68,One Year,Premium Connect,Digital Wallet,True,102.40674202344073,
f0c38c42-00fe-48af-be18-cffea1aa809b,Month-to-Month,Premium Connect,Mailed Check,True,113.92129061030516,331208421.35682756
b594c8aa-2a6d-44b6-a60d-7c3aad44eb1a,Month-to-Month,Standard Connect,Digital Wallet,True,62.21195994374991,159713946.55251586
a861f3b0-c40e-40f0-9c7c-e1d68891156e,Month-to-Month,Standard Connect,Bank Transfer,True,67.56725634410175,192106445.9576219
497c00a0-991b-4929-8f23-7e13789622ad,Month-to-Month,Standard Connect,Digital Wallet,yes,66.95572591014584,154077607.55355832
37408e3c-afc8-48a0-b27e-222436489b14,Month-to-Month,Standard Connect,Digital Wallet,False,56.24917220721606,99719804.82760708
9f68978f-9246-42a2-bf0b-e8be3025d851,Month-to-Month,Standard Connect,Credit Card,True,62.95112166826766,183348143.94384766
447ff049-3a2f-4d97-99ff-82d95f87f5d0,Month-to-Month,Standard Connect,Mailed Check,TRUE,82.86002942554401,183395244.4393725
ad412277-dcbd-47be-997f-1f1d9b1a64a7,Two Year,Premium Connect,Bank Transfer,True,88.35400263081736,174000061.21086162
65e51d81-fd99-482c-a4e6-52c86f2e68ca,Month-to-Month,Basic Connect,Credit Card,True,20.421748492266104,50094437.7489949
ca8d31a5-e57a-48ee-aeb5-87da0f668fa4,Month-to-Month,Premium Connect,Credit Card,True,107.18016354503175,
9bcf83f1-510e-4944-9974-16cfde9b5f74,Two Year,Premium Connect,Bank Transfer,False,,299203166.4683867
6685bc92-7f29-463a-8437-8f13094fa483,One Year,Basic Connect,Credit Card,False,35.988840052808925,67390801.1348211
142c66af-c936-4d0e-9066-ba01a15c2768,One Year,Premium Connect,,False,,159551968.5801069
a2f7e707-d51a-4617-887e-84991bf1c746,Month-to-Month,Standard Connect,Credit Card,True,61.85672619988425,145685316.71713874
f8d17043-8445-4e08-9ae2-bf3ab9c0b93b,Month-to-Month,Basic Connect,Bank Transfer,False,36.260125649803626,
d9f6a5ef-e00c-4f88-b82c-811a7948102b,Month-to-Month,Premium Connect,Digital Wallet,True,88.57712191981163,191322942.3165659
9dc388de-fed6-43b3-8ac3-0b29d80b33d1,Month-to-Month,Premium Connect,Credit Card,True,97.18360600885818,240640317.99138838
5f0e3ba5-4196-4f89-8df4-f0297e287997,One Year,Basic Connect,Credit Card,False,31.58131539006164,55610885.54093192
3b79a515-e85b-4eff-914c-6bba2caad912,One Year,Premium Connect,Credit Card,False,111.64811931196866,319165908.1624834
295ccf39-7942-42cc-87ba-d811b8c64b70,One Year,Premium Connect,Credit Card,True,119.16131157665228,282812678.0664478
8a0b54f0-1784-4ed1-afa2-a07c9246f03a,One Year,Premium Connect,Digital Wallet,True,91.11966975737214,232310351.8824076
8610eb45-0486-4189-9b77-82bb6991c0fb,Two Year,Basic Connect,Digital Wallet,True,68.54907735035076,137697704.14347634
ce744d6b-3b21-4656-9c13-146235c4d086,Month-to-Month,Standard Connect,Credit Card,True,105.61551491507018,
96f9a8d4-51f5-48d8-8914-eff29ba154a6,Month-to-Month,Premium Connect,Credit Card,True,126.25657461530453,191701307.7240086
4e7e156d-7bcc-4c09-a8d3-b1a85f4c9a84,Month-to-Month,Premium Connect,Digital Wallet,True,120.67809472280001,295356590.15124804
99b66a46-5492-40ba-bbf7-5929e655b0b6,Month-to-Month,Standard Connect,Bank Transfer,True,50.01656995237856,148226533.25873542
deb26a7e-2a48-4e90-805c-8d99fce8164a,Month-to-Month,Premium Connect,Mailed Check,False,113.31767826578802,226442672.95792076
 a9fcb2b3-cdc0-4dc4-a1c7-3d2750cf11f0,One Year,Standard Connect,Bank Transfer,False,86.96950016077861,168332901.78411254
e28383aa-6419-492a-a9bc-22689b46213c,Month-to-Month,Premium Connect,Credit Card,False,77.22388993075761,202355415.27503783
600edff8-d510-43a5-b857-d2672b9abb9a,Two Year,Standard Connect,Credit Card,True,88.27764656929153,201775926.52654576
0bea3085-a153-4f13-9512-ee421d51edba,One Year,Standard Connect,Credit Card,False,69.97980925962618,156901388.8053262
e7fbdcf5-703e-405a-a7d5-dcfec2e9df69,Two Year,Basic Connect,Credit Card,False,51.19402252724937,94733561.51506154
160364a9-001c-43ed-98b9-76f234209ed2,Month-to-Month,Standard Connect,Bank Transfer,False,71.72373529211923,148810339.2250627
ec0f7813-9705-4cef-a548-c0caf98e519c,Two Year,Standard Connect,Mailed Check,FALSE,78.11935119803005,140804099.26302388
aa70e427-1c5b-4e51-af90-d3ccbfb44534,One Year,Standard Connect,Digital Wallet,True,,112659073.66993833
b51898e2-6347-45bc-be87-acef5081c374,Month-to-Month,Basic Connect,Credit Card,True,58.02833459709611,134924719.09609973
92c82f98-f5cb-470c-a0fa-fccf1ccb2bb7,Month-to-Month,Premium Connect,Credit Card,False,,246640588.30933425
6fe84513-5c9b-4c6c-9bbe-81395ba4953e,Month-to-Month,Basic Connect,Mailed Check,False,39.06415884272833,97678198.88014014
4690c1b9-63df-45e3-b33b-601fa9acfab8,Two Year,Basic Connect,Bank Transfer,False,38.62290412953703,78291535.61795436
20ae767f-f6fa-403a-ad20-1f5a3b31a0a4,Month-to-Month,Premium Connect,Credit Card,True,59.0085022327051,N/A
472580f1-e1a3-419e-9df8-4e0bd305abfe,One Year,Standard Connect,Digital Wallet,False,71.18020568526794,171766937.71591806
5400bb85-2ac0-4782-b2ce-0fd49529cfa2,Month-to-Month,Standard Connect,Credit Card,True,88.2995670972728,155317042.96281964
9d9e7e90-a495-42d2-aaee-e7976e49d6ed,Two Year,Basic Connect,Bank Transfer,True,31.681820419755724,63115159.43454709
27710a90-00c3-4809-96f9-2f3a0263e3cf,Month-to-Month,Standard Connect,Bank Transfer,True,104.90944507607827,N/A
9f998f2c-1f32-48a2-8adf-b3d19d6b738f,Two Year,Basic Connect,Bank Transfer,True,43.47510298423846,
caba872b-ac7c-443c-98f7-6c669ab033a0,Month-to-Month,Premium Connect,Bank Transfer,False,94.9557566958584,229694969.46049652
9be1cdc8-4cea-4c84-9140-54877a578f42,One Year,Standard Connect,Digital Wallet,False,65.92067173565592,
1eb7cf97-f9b9-471d-9958-c444edfd6b91,Month-to-Month,Standard Connect,Mailed Check,True,63.367832889224374,122506947.98084214
dbbbd36b-f76f-4aaf-af6f-8c7191f1e32b,One Year,Basic Connect,Digital Wallet,False,35.60233545487801,76639389.16960868
341646c6-91c6-4538-9a95-7c8b8f934b98,Month-to-Month,Premium Connect,Credit Card,False,92.18558249648875,141369818.22882888
7d86340c-b601-4ef5-a569-fed392a7fc43,Month-to-Month,Standard Connect,Digital Wallet,True,38.78051582755805,72785050.49838893
38142037-78b8-4e86-97fb-23dcd696324c,Month-to-Month,Basic Connect,Credit Card,True,31.195536769258585,70452700.72809547
8e79c137-8b09-4855-8878-b2c72ebb284b,Month-to-Month,Basic Connect,,True,42.37526291230797,115705510.1193632
1881803d-ac88-4a49-acc4-5cfa83f1f243,Month-to-Month,Basic Connect,Credit Card,True,28.569152566817728,66764163.830434725
3470c9a9-1c7b-496b-94d5-95290785bc3d,Two Year,Premium Connect,Mailed Check,False,95.46279562314388,
843b2c70-1d1b-44d2-8649-0e3abf7ebff2,One Year,Standard Connect,Credit Card,False,110.49732624042878,
11d46916-4cb9-406f-88b8-93e045a4bdfb,Month-to-Month,Standard Connect,Bank Transfer,True,58.80078690581737,
3eccbb95-87f0-470c-9626-618c3b788434,One Year,Basic Connect,Digital Wallet,True,62.05761626406271,126888213.89277008
18c54fc8-ee72-44eb-a8aa-5e30bbdf1d81,Month-to-Month,Basic Connect,Digital Wallet,False,48.33277430562582,98844412.67713434
a5b5e6af-f63c-43e8-bb67-38f0e34425ea,Month-to-Month,Basic Connect,,True,31.96738342888322,58746531.16516326
96d76743-40c4-4566-9463-1de0a4c4b271,One Year,Basic Connect,Bank Transfer,True,44.047691277983006,84988148.26929483
17be783c-f953-49aa-ad2c-3459f71dbcb8,One Year,Premium Connect,Credit Card,True,110.6888515421343,277329978.48921573
b74feaef-7589-4559-8560-f7485515f39e,Month-to-Month,Premium Connect,,True,116.89913251487764,265658098.34106785
154d1d53-cc13-42b0-96c6-78f52f97dfcd,One Year,Basic Connect,Bank Transfer,True,20.0,
a9998ed7-a49c-4890-978c-9877f812f18c,Month-to-Month,Standard Connect,,True,60.09859265447272,111956943.03423426
efa591fd-9a8f-47e8-9ed9-ebcbf5a6fef4,Month-to-Month,Premium Connect,Credit Card,True,107.30001869611667,299174727.3989986
95dda421-185b-400a-be14-1b53efd9faf7,Month-to-Month,Premium Connect,Credit Card,True,97.65337839327357,182532894.49651715
b22e8a04-7471-4ce0-b8fe-002f746c633f,Month-to-Month,Basic Connect,Bank Transfer,True,109.07917715969747,33288069.626214195
b9121577-8b1c-4fe3-8550-05585fe36148,Month-to-Month,Standard Connect,Digital Wallet,True,97.40377135057452,161737406.9794068
ebe91af8-73c4-45c7-ab6b-ce78c59440c4,Two Year,Basic Connect,Bank Transfer,True,,
ec84804b-e87f-4801-bb69-24e7052126e9,Month-to-Month,Premium Connect,Bank Transfer,True,59.376061314251004,138134863.53862026
606dd196-7a9e-4460-b6d6-68469c7b6033,Two Year,Standard Connect,Bank Transfer,False,67.16610546740918,197458141.63031068
2ceb3868-bcd6-43bd-9e87-06de5a3dfa7b,One Year,Premium Connect,Credit Card,True,120.84924724831099,181845978.69344017
e5e9bc80-afd5-427f-950d-a4c1933512e1,Two Year,Standard Connect,Credit Card,True,,317423533.2615636
795e6ced-0eec-4244-9d8d-8a4d7296df6a,Month-to-Month,Standard Connect,Credit Card,True,75.2148739678697,154305620.3157127
63cf3424-5e37-456f-9beb-230c0db2bf5e,Month-to-Month,Basic Connect,Bank Transfer,True,33.29309793494021,
4ced66d0-fbd4-4133-84e1-10369ebe2503,Month-to-Month,Premium Connect,Credit Card,True,96.20173704148097,272807297.41909117
006dddf6-232f-486b-8df4-0d804693bc43,Month-to-Month,Basic Connect,Credit Card,True,57.35387404115086,162719208.50752372
bb38dda9-bfc2-46c2-a077-53af9acda1d6,Month-to-Month,Basic Connect,Bank Transfer,False,42.77534501837529,72618230.66369371
3c58e5bb-8f14-4c98-a511-ef53bb0135dc,One Year,Standard Connect,Bank Transfer,True,78.12218449372764,148816548.09254116
e4967000-d1a0-4677-aaac-fc02dc88ce79,One Year,Basic Connect,Bank Transfer,True,47.05301293319747,
6647d64a-9eb6-489d-87b9-ae54874b4569,One Year,Basic Connect,Bank Transfer,False,53.84116625006945,136621849.43293875
21872f06-4ef0-4802-ab7a-285d46f01693,Two Year,Standard Connect,Digital Wallet,False,96.45843522401985,259365734.7067486
789975ca-7dfe-406e-9406-37212334527f,Month-to-Month,Standard Connect,Credit Card,True,50.86202653509244,136298338.42643088
84815a84-b7ab-4a2e-9e58-af6c22e016b1,Month-to-Month,Premium Connect,Credit Card,False,108.48977333843872,237630386.25595698
171e40df-8ec2-4b07-b0f0-41d0bffc3087,Month-to-Month,Standard Connect,Bank Transfer,True,82.28139155786484,232197550.36310592
0d3c4eb7-31fc-4fca-8dd7-827299b10dd4,Month-to-Month,Standard Connect,Credit Card,True,83.29034489817629,184671470.15970835
7290ac41-316e-4195-9031-9cc3b59546bb,Month-to-Month,Basic Connect,Credit Card,True,37.53724854136241,77611790.95095658
9aa8f547-571f-4071-a8e6-6056d241cdb8,Month-to-Month,Premium Connect,Credit Card,True,98.95939561649885,177196822.097055
7a1073a8-ecae-4c91-94ef-dd7b01bc09d1,Two Year,Standard Connect,Bank Transfer,True,67.03010108283097,207326751.3056955
ef5ff1b9-471c-42c2-a86c-4893a13490e6,Month-to-Month,Basic Connect,Credit Card,True,39.665538253238786,96150466.15865995
c573e349-245e-4767-8045-a41f63a7f6b9,One Year,Basic Connect,Mailed Check,True,,
d21174e1-1ff8-427e-9317-a7deb4c00795,Month-to-Month,Basic Connect,Digital Wallet,True,20.0,39612377.09440843
0947d57a-8dfa-4332-89d4-ebde97d34fc0,Month-to-Month,Basic Connect,Bank Transfer,True,26.88282464997965,54424753.499507606
76b329dc-6126-4745-a54d-f652ae9a24fd,One Year,Basic Connect,Credit Card,False,40.31262850956093,77709368.79720743
996dd00e-67b2-4e82-a011-7c0eed028e6e,One Year,Basic Connect,Credit Card,True,38.7700897842333,79436925.40601125
9f8002e4-bd9e-48b4-ab4f-d22c4519a72e,Month-to-Month,Standard Connect,Credit Card,True,64.24937882685319,94179906.4591466
40fdd253-35e0-40cc-8f15-cfc8f226003b,Two Year,Standard Connect,Credit Card,True,71.23549573244335,
739bc607-2c7b-4232-9616-cd30d810aaac,One Year,Basic Connect,Credit Card,False,29.37464472497696,47589050.792753994
d3bcefde-1463-4daa-afd5-c45550946c82,Month-to-Month,Premium Connect,Credit Card,True,123.46835436072413,286502344.1501643
385a7199-4f82-40d0-8f60-488cf39c0755,Two Year,Basic Connect,,True,51.29939966949249,
4a5b7858-f4ef-4faf-92b0-ac45a78d0e8c,One Year,Premium Connect,Bank Transfer,False,84.08408042034209,148737147.58324224
c947a8f5-9aaa-4a7e-8c64-37985311c420,One Year,Basic Connect,Bank Transfer,True,44.5336023397275,
d0bb671d-09b7-42f3-bd6a-8484faec88fd,Month-to-Month,Basic Connect,Mailed Check,True,37.85239568238495,109803018.65472618
d6ed96a0-68e8-47dc-bd2e-2f5f911e5f92,Month-to-Month,Basic Connect,Bank Transfer,True,59.842204192077524,134741296.7503901
dc7883f4-0ea6-4abd-a46b-d8a8a063a0bf,Month-to-Month,Premium Connect,Credit Card,True,77.01411809697522,213193073.55586392
3f6e4f26-7801-452a-bce0-c54fce354014,Month-to-Month,Premium Connect,,True,68.37201259243545,148410852.13399693
3207e926-dc61-43d0-a28b-c0cceeb27a50,Month-to-Month,Standard Connect,Bank Transfer,False,53.70539195443886,98022990.69406316
f58d652a-6408-45ca-abd9-16958069005d,Month-to-Month,Premium Connect,Digital Wallet,True,84.66233978586365,137938092.5184275
68774fbf-4b9c-49c0-a6a5-acd907e931a8,Two Year,Premium Connect,Credit Card,True,94.09180911921099,190726950.1190372
32a097d6-8dba-424f-ac35-47674987be93,Month-to-Month,Standard Connect,Bank Transfer,False,46.65510383164199,81867491.19129433
c6683481-6272-402d-af70-9b41cf3cad41,One Year,Basic Connect,Credit Card,True,,97424124.65250367
77b25b9e-b94d-4047-a473-290518bb3bf9,Month-to-Month,Basic Connect,Bank Transfer,True,22.60837152802824,49361262.8106522
5db65d88-5e1c-4b7d-8160-eaa79b6f4c92,One Year,Standard Connect,Credit Card,True,63.34330426478836,148817151.62822026
adf8d486-bbe4-4872-82de-f0dd67c14264,One Year,Basic Connect,Digital Wallet,True,69.30165744650785,126712769.43756188
fc551d84-9531-4ce7-ac8e-99aa09a667ff,Month-to-Month,Premium Connect,Bank Transfer,True,84.77533436688012,
5c31cf32-7c24-4a79-809b-901107d51c0e,Two Year,Basic Connect,Digital Wallet,True,29.314671421949047,
3bfb20de-5857-4764-9286-9be7e83b5c9d,One Year,Basic Connect,Digital Wallet,True,35.26820889775212,56614461.16087704
43dd1677-317b-4162-ac13-7bd212dad172,Month-to-Month,Premium Connect,Bank Transfer,False,113.51872234871168,237904349.20549488
6b8469eb-7211-47a6-88b2-95217697a65c,Month-to-Month,Standard Connect,Credit Card,True,40.1816182290501,61132614.812144004
ebf36c17-7c29-4cc4-adcf-05d6b92a7f27,Month-to-Month,Basic Connect,Credit Card,True,40.29886126368948,75114928.72201657
cea3ea3c-e956-48c5-9373-b17ada98bfbb,Month-to-Month,Premium Connect,Digital Wallet,True,106.26348874211294,
0609edd3-7c9c-4ff6-be05-35665cdb20e7,Month-to-Month,Standard Connect,Mailed Check,True,,165260931.6498294
ed9ca472-9b7a-4919-bba7-cbad55512bd1,Month-to-Month,Standard Connect,Credit Card,False,103.51599366161253,167058887.38467133
25591200-274c-4df9-97a5-f9319953bd72,One Year,Basic Connect,Digital Wallet,True,22.55614169227733,36450617.31837703
d913f2b3-6e5b-4b18-8d73-fd7241c3dea4,Month-to-Month,Basic Connect,Bank Transfer,False,,90653398.92163631
4b7eff47-4bd1-4a1e-8474-fb764827cbad,Month-to-Month,Standard Connect,,True,97.02332064478153,
ae1a4d09-15b0-4f4a-b2c7-07d3d000ae58,One Year,Premium Connect,Bank Transfer,True,106.22750741704877,196557149.7314877
cb6718bc-bc67-4c8e-8382-5176284bece8,Month-to-Month,Standard Connect,Credit Card,True,61.96873602368277,144714482.94074303
4a755959-25b2-45b0-a678-524aa301cf3f,Month-to-Month,Standard Connect,Bank Transfer,True,,225787304.3099832
51c030da-942d-42f0-a158-4bb5ec610ca2,Month-to-Month,Standard Connect,Credit Card,True,81.75488850074636,247233002.50869897
9152667b-c652-474e-ad9d-7e01b29cd3d6,Month-to-Month,Standard Connect,Mailed Check,True,62.60681671288367,98106700.65927964
18942391-ca8e-4399-b954-318becd8f3cb,Month-to-Month,Standard Connect,Bank Transfer,False,274.61136623966956,195925512.42123014
b61a6877-d1fc-42ef-8406-375118e99d28,Month-to-Month,Basic Connect,Credit Card,TRUE,34.49589400295031,
89d18ef0-60e4-4954-856e-001496718079,Month-to-Month,Standard Connect,Mailed Check,True,76.79364700680578,
2b465127-d337-4f75-b7ba-87e9df951091,Month-to-Month,Premium Connect,Credit Card,False,101.2295236475841,Missing
d170a87c-7eee-4e88-afaf-22bf2fdd106d,One Year,Standard Connect,Bank Transfer,True,68.30451701506537,194860127.23163596
5c2b3238-c65c-4b0f-8c4e-7a2e493142fb,Month-to-Month,Premium Connect,Bank Transfer,True,481.6904815875353,241332145.4314698
60246218-21f6-4802-972d-6f7edc32e050,One Year,Standard Connect,Bank Transfer,False,75.92633888672243,207116263.14794546
d274ff21-a11f-4607-a7e0-c6be50f30012,Month-to-Month,Premium Connect,Bank Transfer,True,95.53428303828098,171018435.36941823
e639c20a-44ef-4d60-9e61-ba05160d16a5,Month-to-Month,Basic Connect,Bank Transfer,True,54.102102481455965,103492397.44298416
bd194b22-7f38-4887-a3a2-a5782e7c5425,Month-to-Month,Basic Connect,Bank Transfer,True,38.330267677617655,64073568.95399622
a7ac5e47-1983-42fb-b497-586e564e8f66,One Year,Premium Connect,Credit Card,True,115.6103961626813,240023341.4527364
ce2f04ec-3dd6-4016-bccd-e8bfa29e9b7b,One Year,Premium Connect,Credit Card,True,88.31529751623286,311668693.5518561
bf9954a8-8141-46de-a11d-a16e51409d64,Month-to-Month,Standard Connect,Bank Transfer,False,59.94172972966613,133185691.34597293
8fb57f7d-47f3-415c-b399-8fdf21d33c5d,One Year,Basic Connect,Credit Card,False,35.4768163772749,
6822edc4-ec79-44e2-ab0a-737ca2f4f2cc,One Year,Standard Connect,,True,63.284796653629776,99931585.60456316
ddd09fc7-9db0-43ce-9a80-2767957d9590,Two Year,Basic Connect,Bank Transfer,True,40.897600416794326,107692146.65072426
880c1a1f-2104-4d93-afce-25a618c0c309,One Year,Standard Connect,Credit Card,True,39.253090747080385,113788579.43635786
44381ed6-f627-4bba-9d6e-13e61b0ca259,One Year,Premium Connect,Mailed Check,True,89.2816231437708,188524735.23435843
b18eb8b6-a573-46e7-ac6c-ccfc2a1d4683,Month-to-Month,Standard Connect,Digital Wallet,True,63.01776357367276,134929160.31936228
f32c49dd-908c-4b0f-afb7-853c573fde94,Month-to-Month,Standard Connect,Credit Card,True,,115507529.70138884
c7e4af71-c507-44b7-b858-a2bde50ba580,One Year,Basic Connect,Credit Card,False,26.88379324289836,61792626.32740067
97df8fa5-b94e-4e3c-a377-60c2a3c29454,One Year,Basic Connect,Bank Transfer,True,58.40907085048232,170248729.00844753
cf387294-bb85-4431-bc7e-00ddfd5dcb43,One Year,Basic Connect,Credit Card,True,,77812816.07325973
